Iteracion,TamanoPareto,PoblacionUnica,DiversidadRutas,MejorLatencia,MejorPerdida,MejorJitter,MejorAnchoBanda,PromedioIntentosSinMejora
198,32,30,0.9301015863007369,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,4.266666666666667
199,32,30,0.9280208396190405,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,3.8666666666666667
200,32,30,0.9216622204542216,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,5.233333333333333
201,32,30,0.9213976711278062,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,6.2
202,32,30,0.9242068250777016,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,5.166666666666667
203,32,30,0.9220605135348383,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,5.133333333333334
204,32,30,0.9244631955078203,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,6.1
205,32,30,0.9252743168404532,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,6.8
206,32,30,0.9306464243994937,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,8.0
207,32,30,0.9241154166976201,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,9.1
208,32,30,0.9260378533387501,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,9.0
209,32,30,0.9237353595224311,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,10.166666666666666
210,32,30,0.917947965426347,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,11.5
211,32,30,0.916955636955637,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,10.6
212,32,30,0.911854050839852,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,9.366666666666667
213,32,30,0.923226060056689,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,7.766666666666667
214,32,30,0.9271667013895049,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,6.8
215,32,30,0.9262571254153404,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,7.5
216,32,30,0.9193456502178612,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,8.4
217,32,30,0.9259293283901419,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,4.933333333333334
218,32,30,0.9230166287920181,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,5.066666666666666
219,32,30,0.9199177147301414,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,6.333333333333333
220,32,30,0.9139486423093768,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,7.966666666666667
221,32,30,0.91574011875736,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,8.333333333333334
222,32,30,0.9165790116652186,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,8.866666666666667
223,32,30,0.9182973093317922,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,9.5
224,32,30,0.9199103929276343,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,10.0
225,32,30,0.9237805735790885,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,11.633333333333333
226,32,30,0.9184161684281624,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,12.9
227,32,30,0.9211805866408566,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,11.1
228,32,30,0.9193260286147551,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,10.433333333333334
229,32,30,0.9293446094609754,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,10.433333333333334
230,32,30,0.9261874537176129,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,12.0
231,32,30,0.9279657605075933,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,12.3
232,32,30,0.9316102679767674,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,13.3
233,32,30,0.9337062586200516,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,8.7
234,32,30,0.9375723791267147,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,6.9
235,32,30,0.9352931203999354,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,5.866666666666666
236,32,30,0.9320543368058581,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,6.6
237,32,30,0.9379419902581,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,7.166666666666667
238,32,30,0.9340475916540826,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,6.1
239,32,30,0.9354163338213728,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,6.466666666666667
240,32,30,0.9361764373387624,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,4.733333333333333
241,32,30,0.929857960019965,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,4.566666666666666
242,32,30,0.9262273133672728,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,5.7
243,32,30,0.9297515136054689,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,6.233333333333333
244,32,30,0.9313923553463962,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,5.033333333333333
245,32,30,0.9321868625781299,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,5.933333333333334
